taxid;name;rank
1357732;Anabaena phage A-4L;species
2079288;Pseudomonas phage Bjorn;species
49964;Myxococcus phage Mx8;species
2508206;Escherichia phage PTXU04;species
2115967;Burkholderia phage vB_BmuP_KL4;species
2713276;Salmonella phage astrithr;species
2488654;Escherichia phage Skarpretter;species
2560086;Alcyoneusvirus;genus
196896;unclassified Myoviridae;species
1985285;Ounavirinae;species
857479;Peduovirinae;species
2733098;Brizovirus;genus
2733139;Vellamovirus;genus
2842519;Twarogvirinae;species
2733099;Carpasinavirus;genus
2843389;Haloferacalesvirus;genus
1198136;Tevenvirinae;species
1921407;Pakpunavirus;genus
680115;Phikzvirus;genus
1636616;Eucampyvirinae;species
2843428;Myosmarvirus;genus
1918725;Jilinvirus;genus
1198980;Pbunavirus;genus
1925779;Nankokuvirus;genus
1912144;Lubbockvirus;genus
1911928;Vequintavirinae;species
1198139;Bcepmuvirus;genus
2733117;Neptunevirus;genus
2843399;Kanagawavirus;genus
2169625;Svunavirus;genus
1980936;Marthavirus;genus
2843401;Klausavirus;genus
2733127;Rosemountvirus;genus
2842518;Gorgonvirinae;species
2733115;Naesvirus;genus
680114;Bixzunavirus;genus
2560244;Tulanevirus;genus
1915205;Obolenskvirus;genus
2733104;Eurybiavirus;genus
2843419;Marfavirus;genus
2733124;Phapecoctavirus;genus
2733088;Alexandravirus;genus
2733112;Loughboroughvirus;genus
2843425;Muldoonvirus;genus
2843447;Ronodorvirus;genus
2733128;Saclayvirus;genus
2733102;Derbicusvirus;genus
1980921;Mieseafarmvirus;genus
2560133;Flaumdravirus;genus
1198976;Hapunavirus;genus
1921525;Kleczkowskavirus;genus
1980937;Emdodecavirus;genus
1922210;Vhmlvirus;genus
2843455;Sherbrookevirus;genus
2560154;Jedunavirus;genus
186777;Muvirus;genus
2733095;Barbavirus;genus
2843431;Nylescharonvirus;genus
186789;Punavirus;genus
2733110;Libanvirus;genus
2843384;Fukuivirus;genus
1980922;Chiangmaivirus;genus
2843421;Menderavirus;genus
2733101;Cymopoleiavirus;genus
1984776;Agricanvirus;genus
2169623;Erskinevirus;genus
1980938;Yokohamavirus;genus
2843374;Dibbivirus;genus
2560094;Asteriusvirus;genus
2169624;Machinavirus;genus
1921704;Tegunavirus;genus
1912143;Biquartavirus;genus
2733141;Wifcevirus;genus
2560131;Ficleduovirus;genus
1984788;Jimmervirus;genus
1984773;Abouovirus;genus
2733096;Bellamyvirus;genus
2733136;Thaumasvirus;genus
2733086;Acionnavirus;genus
2560176;Mimasvirus;genus
2560128;Eneladusvirus;genus
2733130;Salmondvirus;genus
2842517;Emmerichvirinae;species
2843422;Moabitevirus;genus
2560197;Otagovirus;genus
2843435;Pippivirus;genus
2843436;Plateaulakevirus;genus
1084719;Bacillus virus G;species
10683;Bacillus virus PBS1;species
417280;Burkholderia virus BcepF1;species
754037;Synechococcus phage S-CAM1;species
754042;Synechococcus phage S-SKS1;species
2589665;Panteoa phage Kyle;species
755164;Lactobacillus phage LBR48;species
2591403;Achromobacter phage Motura;species
1837876;Acinetobacter phage vB_AbaM_ME3;species
2593333;Arthrobacter phage Vibaki;species
2070181;Faecalibacterium phage FP_Brigit;species
2070182;Faecalibacterium phage FP_Epona;species
2070183;Faecalibacterium phage FP_Lagaffe;species
2070185;Faecalibacterium phage FP_Mushu;species
2070186;Faecalibacterium phage FP_Taranis;species
2070187;Faecalibacterium phage FP_Toutatis;species
2562142;Edwardsiella phage pEt-SU;species
137511;Leptospira phage LE1;species
268746;Prochlorococcus phage P-SSM2;species
2267653;Erwinia phage Wellington;species
2268578;Synechococcus phage S-T4;species
2006684;Pseudomonas phage Noxifer;species
2006941;Serratia phage CHI14;species
1090134;Salmonella phage SPN3US;species
1647285;Gordonia phage GMA6;species
1647463;Salmonella phage SEN34;species
238854;Synechococcus phage S-PM2;species
665032;Delftia phage PhiW-14;species
273133;Pseudomonas phage EL;species
2010329;Acidovorax phage ACP17;species
2502409;Escherichia phage vB_EcoM_Goslar;species
536474;Synechococcus phage Syn30;species
1880590;Tenacibaculum phage pT24;species
1913591;Streptomyces phage BRock;species
1815582;Pseudomonas phage phiPMW;species
1815630;Pseudomonas phage pf16;species
1127514;Aeromonas phage vB_AsaM-56;species
1161931;Agrobacterium phage 7-7-1;species
1883366;Synechococcus phage S-CAM3;species
1883368;Synechococcus phage S-CAM7;species
1883369;Synechococcus phage S-CAM9;species
114777;Natrialba phage PhiCh1;species
1654919;Pseudoalteromonas phage H101;species
2048517;Lactobacillus phage Lb;species
2704031;Alteromonas phage vB_AmeM_PT11-V22;species
2048978;Pseudomonas phage tabernarius;species
1983553;Erwinia phage vB_EamM_Y3;species
869662;Synechococcus phage S-RIM2 R1_1999;species
2508071;Pantoea phage vB_PagM_LIET2;species
444859;Synechococcus phage S-SM1;species
1493508;Synechococcus phage ACG-2014b;species
1493511;Synechococcus phage ACG-2014f;species
445683;Synechococcus phage S-ShM2;species
445684;Synechococcus phage Syn19;species
445688;Prochlorococcus phage P-SSM7;species
2053078;Pectinobacterium phage PEAT2;species
2053653;Synechococcus phage S-CBWM1;species
1136534;Bacillus phage BCD7;species
1792032;Bacillus phage SP-15;species
547228;Bacillus phage PM1;species
1923889;Ralstonia phage RP12;species
1137745;Cyanophage S-TIM5;species
2547425;Tenacibaculum phage PTm1;species
1335230;Pseudomonas phage PaBG;species
2023998;Pseudoalteromonas phage J2-1;species
1401669;Erwinia phage PhiEaH1;species
2024264;Agrobacterium phage Atu_ph07;species
754039;Synechococcus phage S-IOM18;species
1958956;Erwinia phage vB_EamM_Yoloswag;species
2713256;Arthrobacter phage Abba;species
2026080;Erwinia phage vB_EamM_RisingSun;species
2419618;Bacillus phage vB_BboS-125;species
551895;Iodobacter phage PhiPLPE;species
1537091;Edwardsiella phage GF-2;species
2029657;Bordetella phage vB_BbrM_PHB04;species
981335;Tetrasphaera phage TJE1;species
2731653;Studiervirinae;species
2731652;Slopekvirinae;species
2731981;Tangaroavirus;genus
2731649;Melnykvirinae;species
2731646;Colwellvirinae;species
2731650;Molineuxvirinae;species
2731648;Krylovirinae;species
2731645;Beijerinckvirinae;species
2731966;Pelagivirus;genus
2731990;unclassified Autographiviridae;species
2731942;Gyeongsanvirus;genus
1985733;Pradovirus;genus
2560102;Bifseptvirus;genus
2731647;Corkvirinae;species
2731932;Bonnellvirus;genus
2731651;Okabevirinae;species
2731989;Wuhanvirus;genus
2731935;Cuernavacavirus;genus
2731958;Maculvirus;genus
2731937;Ermolevavirus;genus
2731985;Tritonvirus;genus
2731941;Gajwadongvirus;genus
2731928;Atuphduovirus;genus
268748;Prochlorococcus virus PSSP7;species
438482;Synechococcus virus Syn5;species
151528;Synechococcus virus P60;species
754040;Synechococcus phage S-RIP2;species
754059;Synechococcus phage S-CBP4;species
756276;Synechococcus phage S-CBP3;species
756277;Synechococcus phage S-CBP2;species
461711;Synechococcus phage S-CBP42;species
1871314;Phage MedPE-SWcel-C56;species
1283078;Pelagibacter phage HTVC011P;species
1220601;Rhizobium phage RHEph01;species
1647385;Delftia phage IME-DE1;species
2041351;Ralstonia phage RPSC1;species
1292086;Vibrio phage JSF7;species
2079290;Pseudomonas phage PollyC;species
2016032;Alteromonas virus vB_AspP-H4/4;species
1852562;Pseudomonas phage VSW-3;species
1983784;Curvibacter phage P26059B;species
2508090;Providencia phage vB PstP PS3;species
445693;Cyanophage NATL1A-7;species
1527771;Mesorhizobium phage vB_MloP_Lo5R7ANS;species
2740800;uncultured phage_MedDCM-OCT-S31-C1;species
2740801;uncultured phage_MedDCM-OCT-S45-C4;species
2740803;uncultured phage_MedDCM-OCT-S38-C3;species
2740804;uncultured phage_MedDCM-OCT-S37-C6;species
2740805;uncultured phage_MedDCM-OCT-S39-C11;species
2740802;uncultured phage_MedDCM-OCT-S28-C3;species
2741072;uncultured phage_MedDCM-OCT-S45-C18;species
2741073;uncultured phage_MedDCM-OCT-S42-C7;species
2741074;uncultured phage_MedDCM-OCT-S46-C10;species
2741076;uncultured phage_MedDCM-OCT-S30-C28;species
2741077;uncultured phage_MedDCM-OCT-S28-C10;species
1332145;Synechococcus T7-like phage S-TIP37;species
382262;Prochlorococcus phage P-GSP1;species
2282912;Sphingomonas phage Scott;species
2545435;Synechococcus phage S-B28;species
1597967;Ralstonia phage phiITL-1;species
754041;Synechococcus phage S-RIP1;species
2024607;Caulobacter phage Lullwater;species
943335;Pantoea phage LIMEzero;species
1927013;Aquamicrobium phage P14;species
1402875;Ralstonia phage RSB3;species
616674;Cyanophage SS120-1;species
913183;Ralstonia phage RSB2;species
881915;Pantoea phage LIMElight;species
1701809;Caulobacter phage Percy;species
2783867;Ralstonia phage phiAp1;species
2841279;Nezavisimistyvirus;genus
2731621;Taipeivirus;genus
2169530;Aglimvirinae;species
2175602;unclassified Ackermannviridae;species
2841278;Miltonvirus;genus
2169536;Kuttervirus;genus
2267403;Vibrio phage YC;species
1978922;Aeromonas phage phiA8-29;species
2584487;Vibrio phage VAP7;species
2686437;Vibrio phage vB_VchM_Kuja;species
2732013;Markadamsvirinae;species
2732012;Ermolyevavirinae;species
2732037;Pogseptimavirus;genus
2732014;Mccorquodalevirinae;species
2560233;Sugarlandvirus;genus
2560189;Novosibvirus;genus
2138299;Aeromonas phage AhSzw-1;species
2842409;Cleopatravirinae;species
2842418;Nefertitivirinae;species
2560081;Twortvirinae;species
2560071;Brockvirinae;species
2560070;Bastillevirinae;species
857473;Spounavirinae;species
2732970;Harbinvirus;genus
2843105;Tybeckvirus;genus
1857844;Pecentumvirus;genus
298338;Lactobacillus virus LP65;species
857312;Brochothrix phage A9;species
632112;Lactobacillus virus Lb338-1;species
2041210;Lactobacillus phage LpeD;species
2510943;Lactobacillus phage 3-521;species
1567484;Lactobacillus phage LfeInf;species
2732588;Rakietenvirinae;species
2842424;Sarlesvirinae;species
230871;Streptococcus virus C1;species
1486423;Lactococcus phage WP-2;species
2842425;Tatarstanvirinae;species
542836;Picovirinae;species
2842419;Northropvirinae;species
2842573;Bundooravirus;genus
1982583;Cepunavirus;genus
2842721;Harambevirus;genus
1734382;Bacillus phage VMY22;species
2853025;unclassified Zobellviridae;species
2843048;Siovirus;genus
194802;Vibrio virus VpV262;species
1316739;Pseudoalteromonas phage RIO-1;species
1161935;Salinivibrio phage CW02;species
1622234;Citrobacter phage CVT22;species
347327;Pseudomonas phage PA11;species
979533;Vibrio phage ICP2;species
10680;Enterobacteria phage P4;species
1472912;Nitrincola phage 1M3-16;species
2842570;Brucesealvirus;genus
2842711;Gregsiragusavirus;genus
2316154;Clostridium phage susfortuna;species
10374;Gammaherpesvirinae;species
10293;Alphaherpesvirinae;species
10357;Betaherpesvirinae;species
172653;Ictalurivirus;genus
692606;Cyprinivirus;genus
692605;Batrachovirus;genus
261939;Ostreid herpesvirus 1;species
1241371;Abalone herpesvirus Victoria/AUS/2009;species
341940;Betalipothrixvirus;genus
300186;Acidianus filamentous virus 2;species
235266;Acidianus filamentous virus 1;species
2304198;Sulfolobus filamentous virus 1;species
351054;unclassified Rudivirus;species
309181;Acidianus rod-shaped virus 1;species
157898;Sulfolobus islandicus rod-shaped virus 1;species
157899;Sulfolobus islandicus rod-shaped virus 2;species
1760;Actinomycetia;class
84998;Coriobacteriia;class
908620;Nitriliruptoria;class
84993;Acidimicrobiales;order
84996;Rubrobacterales;order
469383;Conexibacter woesei DSM 14684;species
91061;Bacilli;class
186801;Clostridia;class
1737404;Tissierellia;class
909932;Negativicutes;class
526525;Erysipelotrichales;order
243899;endosymbiont 'TC1' of Trimyema compressum;species
1871025;Ndongobacter massiliensis;species
1555112;Limnochorda pilosa;species
31969;Mollicutes;class
1541959;Candidatus Izimaplasma sp. HR1;species
301297;Dehalococcoidia;class
189775;Thermomicrobia;class
32064;Chloroflexales;order
292628;Anaerolineaceae;family
525904;Thermobaculum terrenum ATCC BAA-798;species
1806508;Candidatus Promineofilum breve;species
2601677;Tepidiforma bonchosmolovskayae;species
2509675;Ktedonosporobacter rubrisoli;species
926550;Caldilinea aerophila DSM 14535 = NBRC 104270;species
188786;Thermaceae;family
1298;Deinococcus;genus
649638;Truepera radiovictrix DSM 17093;species
1890424;Synechococcales;order
1161;Nostocales;order
1301283;Oscillatoriophycideae;species
52604;Pleurocapsales;order
1983111;unclassified Cyanobacteria;species
33071;Gloeobacter;genus
251229;Chroococcidiopsis thermalis PCC 7203;species
91347;Enterobacterales;order
72274;Pseudomonadales;order
135622;Alteromonadales;order
135614;Xanthomonadales;order
118969;Legionellales;order
72273;Thiotrichales;order
135619;Oceanospirillales;order
1706369;Cellvibrionales;order
135613;Chromatiales;order
135624;Aeromonadales;order
118884;Gammaproteobacteria incertae sedis;species
33811;unclassified Gammaproteobacteria;species
1775403;Nevskiales;order
712;Pasteurellaceae;family
641;Vibrionaceae;family
403;Methylococcaceae;family
1692041;Acidiferrobacteraceae;family
868;Cardiobacteriaceae;family
1240483;Orbaceae;family
1810504;Immundisolibacter cernigliae;species
2183911;Salinisphaera sp. LB1;species
356;Hyphomicrobiales;order
204441;Rhodospirillales;order
204455;Rhodobacterales;order
204457;Sphingomonadales;order
766;Rickettsiales;order
82117;Alphaproteobacteria incertae sedis;species
1921002;Holosporales;order
54526;Pelagibacterales;order
76892;Caulobacteraceae;family
2800061;Maricaulaceae;family
69657;Hyphomonadaceae;family
2066491;Emcibacteraceae;family
314260;Parvularcula bermudensis HTCC2503;species
156889;Magnetococcus marinus MC-1;species
28221;Deltaproteobacteria;class
29547;Epsilonproteobacteria;class
206351;Neisseriales;order
80840;Burkholderiales;order
206389;Rhodocyclales;order
32003;Nitrosomonadales;order
119066;Betaproteobacteria incertae sedis;species
2024979;Bacteriovoracales;order
958;Bdellovibrio;genus
33059;Acidithiobacillus caldus;species
920;Acidithiobacillus ferrooxidans;species
1232575;Acidithiobacillus ferridurans;species
637390;Acidithiobacillus thiooxidans ATCC 19377;species
743299;Acidithiobacillus ferrivorans SS3;species
2614801;Acidithiobacillus sp. 'AMD consortium';species
1921086;Mariprofundus aestuarium;species
1921087;Mariprofundus ferrinatatus;species
976;Bacteroidetes;phylum
795748;Ignavibacteriales;order
191412;Chlorobiaceae;family
1457365;Candidatus Cyclonatronum proteinivorum;species
173479;Gemmatimonas;genus
861299;Gemmatirosa kalamazoonesis;species
203683;Planctomycetia;class
666505;Phycisphaerae;class
174633;Candidatus Kuenenia stuttgartiensis;species
414999;Opitutae;class
48461;Verrucomicrobiales;order
511745;Methylacidiphilum;genus
1704307;Candidatus Xiphinematobacter sp. Idaho Grape;species
1963360;Parachlamydiales;order
810;Chlamydia;genus
1234;Nitrospira;genus
179;Leptospirillum;genus
204434;Acidobacteriaceae;family
234267;Candidatus Solibacter usitatus Ellin6076;species
1408204;Candidatus Endomicrobium trichonymphae;species
1408281;Endomicrobium proavitum;species
1643685;Borreliaceae;family
137;Spirochaetaceae;family
157;Treponema;genus
399320;Sphaerochaeta;genus
171;Leptospira;genus
869212;Turneriella parva DSM 21527;species
159;Brachyspira hyodysenteriae;species
52584;Brachyspira pilosicoli;species
1287055;Brachyspira hampsonii;species
526224;Brachyspira murdochii DSM 12563;species
1045858;Brachyspira intermedia PWS/A;species
188709;Thermotogaceae;family
1643950;Fervidobacteriaceae;family
1184396;Mesotoga;genus
651456;Kosmotoga;genus
160798;Marinitoga;genus
2108365;Tepiditoga spiralis;species
1006576;Defluviitoga tunisiensis;species
403833;Petrotoga mobilis SJ95;species
224027;Hydrogenothermaceae;family
64898;Aquificaceae;family
1298851;Thermosulfidibacter takaii ABI70S6;species
868864;Desulfurobacterium thermolithotrophum DSM 11699;species
