id,domain,start,end
AB00049G0E,TniB,194,347
AB00049ZLR,AAA_lid_9,343,445
AB00049ZLR,Clp_N,24,68
AB00049ZLR,Clp_N,94,145
AB00049ZLR,ClpB_D2-small,766,846
AB00049ZLR,Sigma54_activat,603,735
AB00049ZLR,TniB,197,339
AB0004A1S2,Clp_N,16,68
AB0004A1S2,Clp_N,93,141
AB0004A1S2,ClpB_D2-small,719,798
AB0004A1S2,Sigma54_activat,514,662
AB0004A1S2,TniB,193,344
AB0004A1S2,UVR,421,456
AB0004CKW0,Clp_N,17,65
AB0004CKW0,Clp_N,95,143
AB0004CKW0,ClpB_D2-small,723,803
AB0004CKW0,AAA,214,325
AB0004CKW0,Sigma54_activat,537,664
AB0004CKW0,UVR,426,460
AB0004D2Q2,AAA_lid_9,342,444
AB0004D2Q2,AAA,203,334
AB0004D2Q2,ClpB_D2-small,767,847
AB0004D2Q2,Clp_N,17,68
AB0004D2Q2,Clp_N,94,145
AB0004D2Q2,Sigma54_activat,603,719
AB0004D3OD,Clp_N,19,69
AB0004D3OD,Clp_N,94,141
AB0004D3OD,AAA_lid_9,344,441
AB0004D3OD,ClpB_D2-small,719,799
AB0004D3OD,AAA,208,322
AB0004D3OD,Sigma54_activat,533,640
AB0004D560,AAA_lid_9,349,450
AB0004D560,ClpB_D2-small,717,797
AB0004D560,AAA,210,340
AB0004D560,Clp_N,17,62
AB0004D560,Clp_N,100,151
AB0004D560,Sigma54_activat,522,670
AB0004EG8S,AAA,212,307
AB0004EG8S,Clp_N,18,66
AB0004EG8S,Clp_N,100,141
AB0004EG8S,ClpB_D2-small,725,804
AB0004EG8S,Sigma54_activat,546,652
AB0004EG8S,UVR,424,459
AB0004FDET,AAA_lid_9,356,457
AB0004FDET,AAA,217,347
AB0004FDET,Clp_N,23,67
AB0004FDET,Clp_N,94,144
AB0004FDET,ClpB_D2-small,726,806
AB0004FDET,Sigma54_activat,525,661
AB0004FF54,Clp_N,16,68
AB0004FF54,Clp_N,93,142
AB0004FF54,ClpB_D2-small,719,799
AB0004FF54,TniB,192,344
AB0004FF54,Sigma54_activat,515,645
AB0004FF54,UVR,422,453
AB0004FFUE,Clp_N,16,66
AB0004FFUE,Clp_N,73,92
AB0004FFUE,Clp_N,133,174
AB0004FINZ,Clp_N,16,68
AB0004FINZ,Clp_N,93,142
AB0004FINZ,ClpB_D2-small,720,800
AB0004FINZ,AAA,210,322
AB0004FINZ,Sigma54_activat,529,648
AB0004FINZ,UVR,423,454
AB0004FK2U,AAA_lid_9,360,461
AB0004FK2U,AAA,220,352
AB0004FK2U,ClpB_D2-small,715,794
AB0004FK2U,Clp_N,50,91
AB0004FK2U,Clp_N,126,161
AB0004FK2U,Sigma54_activat,544,652
AB0004FM6S,Clp_N,16,63
AB0004FM6S,Clp_N,77,96
AB0004FM6S,Clp_N,138,186
AB0004FMAZ,Clp_N,107,157
AB0004FMAZ,Clp_N,183,227
AB0004FMF6,AAA_lid_9,343,445
AB0004FMF6,ClpB_D2-small,758,838
AB0004FMF6,Clp_N,17,68
AB0004FMF6,Clp_N,94,145
AB0004FMF6,AAA,203,335
AB0004FMF6,Sigma54_activat,602,705
AB0004FQFW,AAA_lid_9,352,452
AB0004FQFW,Clp_N,18,68
AB0004FQFW,Clp_N,93,144
AB0004FQFW,AAA,213,329
AB0004FQFW,ClpB_D2-small,725,805
AB0004FQFW,Sigma54_activat,520,667
AB0004GDQA,Clp_N,16,68
AB0004GDQA,Clp_N,93,142
AB0004GDQA,AAA_lid_9,349,416
AB0004GDQA,ClpB_D2-small,664,744
AB0004GDQA,TniB,193,344
AB0004GDQA,Sigma54_activat,476,598
AB0004GEWQ,AAA_lid_9,355,454
AB0004GEWQ,AAA,216,326
AB0004GEWQ,ClpB_D2-small,714,794
AB0004GEWQ,Clp_N,43,92
AB0004GEWQ,Clp_N,115,151
AB0004GEWQ,Sigma54_activat,545,664
AB0004GF0G,Clp_N,104,149
AB0004GF0G,Clp_N,176,221
AB0004GGCT,Clp_N,16,55
AB0004GGCT,Clp_N,93,131
AB0004GGCT,Peptidase_C14,408,610
AB0004GGCT,AAA_lid_9,290,358
AB0004GGMV,Clp_N,72,116
AB0004GGMV,Clp_N,144,193
AB0004GGQQ,Clp_N,33,57
AB0004GGQQ,Clp_N,102,151
AB0004GHU9,Clp_N,16,68
AB0004GHU9,Clp_N,93,142
AB0004GHU9,ClpB_D2-small,720,800
AB0004GHU9,TniB,193,344
AB0004GHU9,Sigma54_activat,529,660
AB0004GHU9,UVR,422,456
AB0004GJ2K,AAA_lid_9,344,444
AB0004GJ2K,Clp_N,16,65
AB0004GJ2K,Clp_N,92,142
AB0004GJ2K,ClpB_D2-small,714,794
AB0004GJ2K,AAA,205,317
AB0004GJ2K,Sigma54_activat,540,656
AB0004GKII,AAA_lid_9,349,449
AB0004GKII,Clp_N,17,68
AB0004GKII,Clp_N,95,146
AB0004GKII,ClpB_D2-small,714,794
AB0004GKII,TniB,193,346
AB0004GKII,Sigma54_activat,520,654
AB0004JC5Q,AAA_lid_9,343,444
AB0004JC5Q,ClpB_D2-small,772,851
AB0004JC5Q,Clp_N,20,68
AB0004JC5Q,Clp_N,94,145
AB0004JC5Q,AAA,203,336
AB0004JC5Q,Sigma54_activat,606,709
AB0004JCUA,Clp_N,16,68
AB0004JCUA,Clp_N,93,142
AB0004JCUA,ClpB_D2-small,719,798
AB0004JCUA,Sigma54_activat,538,674
AB0004JCUA,TniB,192,343
AB0004JCUA,UVR,422,453
AB0004JN6S,Clp_N,16,68
AB0004JN6S,Clp_N,93,142
AB0004JN6S,ClpB_D2-small,722,802
AB0004JN6S,Sigma54_activat,541,675
AB0004JN6S,TniB,194,347
AB0004JN6S,UVR,424,456
AB0004JOMU,AAA_lid_9,348,449
AB0004JOMU,ClpB_D2-small,776,856
AB0004JOMU,Clp_N,17,68
AB0004JOMU,Clp_N,97,150
AB0004JOMU,Sigma54_activat,608,716
AB0004JOMU,TniB,193,344
AB0004LKW4,Clp_N,18,70
AB0004LKW4,Clp_N,93,143
AB0004LKW4,ClpB_D2-small,722,802
AB0004LKW4,UVR,423,456
AB0004LKW4,Sigma54_activat,543,645
AB0004LKW4,TniB,193,344
AB0004LKWN,AAA_lid_9,343,445
AB0004LKWN,AAA,204,337
AB0004LKWN,ClpB_D2-small,770,850
AB0004LKWN,Clp_N,23,68
AB0004LKWN,Clp_N,94,146
AB0004LKWN,Sigma54_activat,601,705
AB0004LLHP,Clp_N,17,69
AB0004LLHP,Clp_N,93,143
AB0004LLHP,ClpB_D2-small,715,793
AB0004LLHP,Sigma54_activat,512,657
AB0004LLHP,TniB,189,339
AB0004LLHP,UVR,418,451
AB0004LLSS,AAA_lid_9,342,441
AB0004LLSS,Clp_N,17,69
AB0004LLSS,Clp_N,93,144
AB0004LLSS,ClpB_D2-small,767,847
AB0004LLSS,Sigma54_activat,600,702
AB0004LLSS,TniB,187,336
AB0004MN99,AAA_lid_9,343,443
AB0004MN99,ClpB_D2-small,765,844
AB0004MN99,AAA,204,336
AB0004MN99,Clp_N,17,62
AB0004MN99,Clp_N,94,145
AB0004MN99,Sigma54_activat,598,713
AB0004NYZJ,AAA_lid_9,342,442
AB0004NYZJ,ClpB_D2-small,768,846
AB0004NYZJ,Clp_N,17,66
AB0004NYZJ,Clp_N,94,145
AB0004NYZJ,Sigma54_activat,596,718
AB0004NYZJ,TniB,190,337
AB0004O1WQ,Clp_N,16,67
AB0004O1WQ,Clp_N,91,139
AB0004O1WQ,AAA,209,339
AB0004O1WQ,ClpB_D2-small,720,799
AB0004O1WQ,Sigma54_activat,543,661
AB0004O1WQ,UVR,421,455
AB0004OCCN,Clp_N,16,68
AB0004OCCN,Clp_N,93,142
AB0004OCCN,ClpB_D2-small,719,799
AB0004OCCN,TniB,192,344
AB0004OCCN,Sigma54_activat,515,645
AB0004OCCN,UVR,422,453
AB0004OCP3,Clp_N,108,157
AB0004OCP3,Clp_N,184,233
AB0004OD2Q,Clp_N,16,58
AB0004OD2Q,Clp_N,70,91
AB0004OD2Q,Clp_N,124,166
AB0004PE3Z,Clp_N,16,68
AB0004PE3Z,Clp_N,92,142
AB0004PE3Z,ClpB_D2-small,716,796
AB0004PE3Z,Sigma54_activat,515,643
AB0004PE3Z,TniB,191,342
AB0004PE3Z,UVR,419,454
AB0004PRQQ,Clp_N,15,66
AB0004PRQQ,Clp_N,90,140
AB0004PRQQ,AAA,197,330
AB0004PRQQ,AAA_lid_9,334,397
AB0004PRQQ,ClpB_D2-small,641,710
AB0004PRQQ,Sigma54_activat,475,587
AB0004QB1I,Clp_N,16,65
AB0004QB1I,Clp_N,93,144
AB0004QB1I,ClpB_D2-small,727,806
AB0004QB1I,AAA,219,350
AB0004QB1I,Sigma54_activat,548,675
AB0004QB1I,UVR,431,464
AB0004QCGP,AAA_lid_9,344,446
AB0004QCGP,AAA,205,321
AB0004QCGP,ClpB_D2-small,771,848
AB0004QCGP,AAA_5,606,727
AB0004QCGP,Clp_N,17,69
AB0004QCGP,Clp_N,95,143
AB0004QWKZ,Clp_N,16,68
AB0004QWKZ,Clp_N,92,143
AB0004QWKZ,ClpB_D2-small,718,798
AB0004QWKZ,AAA,204,331
AB0004QWKZ,Sigma54_activat,512,643
AB0004QWKZ,UVR,416,450
AB0004QXI8,AAA_lid_9,346,447
AB0004QXI8,AAA,205,338
AB0004QXI8,ClpB_D2-small,776,855
AB0004QXI8,Clp_N,21,70
AB0004QXI8,Clp_N,96,147
AB0004QXI8,Sigma54_activat,587,717
AB0004QYHV,Clp_N,16,68
AB0004QYHV,Clp_N,92,143
AB0004QYHV,ClpB_D2-small,709,787
AB0004QYHV,AAA_5,206,284
AB0004QYHV,Sigma54_activat,505,649
AB0004QYHV,UVR,418,452
AB0004QZDJ,Clp_N,3,55
AB0004QZDJ,Clp_N,79,125
AB0004R56N,MerR,6,43
AB0004R56N,Clp_N,264,311
AB0004R56N,TipAS,140,230
AB0004R56N,MerR-DNA-bind,50,104
AB0004R5D1,Clp_N,16,68
AB0004R5D1,Clp_N,92,143
AB0004R5D1,ClpB_D2-small,718,798
AB0004R5D1,AAA,204,331
AB0004R5D1,Sigma54_activat,512,643
AB0004R5D1,UVR,416,450
AB0004R5W7,AAA_lid_9,345,447
AB0004R5W7,Clp_N,21,70
AB0004R5W7,Clp_N,96,147
AB0004R5W7,AAA,205,339
AB0004R5W7,ClpB_D2-small,776,855
AB0004R5W7,Sigma54_activat,603,710
AB0004R9TS,Clp_N,16,68
AB0004R9TS,Clp_N,92,143
AB0004R9TS,ClpB_D2-small,713,791
AB0004R9TS,AAA,207,334
AB0004R9TS,Sigma54_activat,509,653
AB0004R9TS,UVR,418,451
AB0004RC9A,AAA_lid_9,344,438
AB0004RC9A,ClpB_D2-small,780,860
AB0004RC9A,AAA,204,336
AB0004RC9A,Clp_N,21,68
AB0004RC9A,Clp_N,95,146
AB0004RC9A,Sigma54_activat,607,715
AB0004RCPK,Clp_N,16,68
AB0004RCPK,Clp_N,92,143
AB0004RCPK,ClpB_D2-small,720,800
AB0004RCPK,AAA,204,331
AB0004RCPK,Sigma54_activat,514,643
AB0004RCPK,UVR,416,451
AB0004RDPU,AAA_lid_9,349,417
AB0004RDPU,ClpB_D2-small,687,766
AB0004RDPU,AAA,211,323
AB0004RDPU,Clp_N,16,68
AB0004RDPU,Clp_N,91,140
AB0004RDPU,Sigma54_activat,481,625
AB0004RFM8,Clp_N,16,68
AB0004RFM8,Clp_N,92,143
AB0004RFM8,ClpB_D2-small,717,795
AB0004RFM8,AAA,205,332
AB0004RFM8,Sigma54_activat,511,646
AB0004RFM8,UVR,417,452
AB0004RGFC,Clp_N,16,68
AB0004RGFC,Clp_N,100,142
AB0004RGFC,AAA,209,329
AB0004RGFC,ClpB_D2-small,719,797
AB0004RGFC,Sigma54_activat,540,643
AB0004RGFC,UVR,423,454
AB0004RGPQ,Clp_N,16,68
AB0004RGPQ,Clp_N,92,143
AB0004RGPQ,ClpB_D2-small,718,798
AB0004RGPQ,AAA,204,331
AB0004RGPQ,Sigma54_activat,512,646
AB0004RGPQ,UVR,416,450
AB0004RLN4,Clp_N,16,68
AB0004RLN4,Clp_N,92,143
AB0004RLN4,AAA,204,331
AB0004RLN4,ClpB_D2-small,718,797
AB0004RLN4,Sigma54_activat,512,643
AB0004RLN4,UVR,416,450
AB0004RM2E,AAA_lid_9,343,438
AB0004RM2E,ClpB_D2-small,794,874
AB0004RM2E,AAA,204,336
AB0004RM2E,Clp_N,21,70
AB0004RM2E,Clp_N,95,146
AB0004RM2E,Sigma54_activat,605,728
AB0004RMEB,Clp_N,16,68
AB0004RMEB,Clp_N,92,143
AB0004RMEB,ClpB_D2-small,718,798
AB0004RMEB,AAA,204,331
AB0004RMEB,Sigma54_activat,512,647
AB0004RMEB,UVR,416,450
AB0004ROV4,AAA_lid_9,343,444
AB0004ROV4,AAA,204,321
AB0004ROV4,ClpB_D2-small,793,872
AB0004ROV4,Clp_N,21,70
AB0004ROV4,Clp_N,95,146
AB0004ROV4,Sigma54_activat,620,727
AB0004RQ82,AAA_lid_9,343,444
AB0004RQ82,Clp_N,22,71
AB0004RQ82,Clp_N,95,146
AB0004RQ82,AAA,204,321
AB0004RQ82,ClpB_D2-small,772,851
AB0004RQ82,Sigma54_activat,598,719
AB0004RQ87,Clp_N,16,68
AB0004RQ87,Clp_N,93,142
AB0004RQ87,ClpB_D2-small,724,804
AB0004RQ87,Sigma54_activat,518,648
AB0004RQ87,TniB,194,345
AB0004RQ87,UVR,423,457
AB0004RQDJ,Clp_N,16,68
AB0004RQDJ,Clp_N,92,143
AB0004RQDJ,ClpB_D2-small,718,797
AB0004RQDJ,AAA,204,331
AB0004RQDJ,Sigma54_activat,512,646
AB0004RQDJ,UVR,416,450
AB0004RQMB,Clp_N,99,137
AB0004RQMB,Clp_N,175,217
AB0004RQMB,HTH_31,4,56
AB0004RVKC,Clp_N,16,68
AB0004RVKC,Clp_N,91,135
AB0004RVKC,ClpB_D2-small,724,803
AB0004RVKC,AAA_5,211,289
AB0004RVKC,Sigma54_activat,519,652
AB0004RVKC,UVR,424,458
AB0004RWNU,Clp_N,162,214
AB0004RWNU,Clp_N,236,288
AB0004RWNU,HTH_5,20,67
AB0004RY9E,Clp_N,16,68
AB0004RY9E,Clp_N,92,143
AB0004RY9E,ClpB_D2-small,720,800
AB0004RY9E,AAA,204,331
AB0004RY9E,Sigma54_activat,513,649
AB0004RY9E,UVR,416,450
AB0004S4E1,Clp_N,16,68
AB0004S4E1,Clp_N,95,142
AB0004S55M,AAA_lid_9,345,441
AB0004S55M,AAA,205,339
AB0004S55M,ClpB_D2-small,776,855
AB0004S55M,Clp_N,21,70
AB0004S55M,Clp_N,96,147
AB0004S55M,Sigma54_activat,582,717
AB0004S5RD,Clp_N,16,68
AB0004S5RD,Clp_N,91,143
AB0004S5RD,ClpB_D2-small,714,792
AB0004S5RD,AAA_5,210,288
AB0004S5RD,Sigma54_activat,513,655
AB0004S5RD,UVR,420,455
AB0004S6OF,Clp_N,16,68
AB0004S6OF,Clp_N,92,143
AB0004S6OF,ClpB_D2-small,718,797
AB0004S6OF,AAA,204,331
AB0004S6OF,Sigma54_activat,512,643
AB0004S6OF,UVR,416,450
AB0004S94X,Clp_N,16,68
AB0004S94X,Clp_N,92,143
AB0004S94X,ClpB_D2-small,721,801
AB0004S94X,AAA,204,331
AB0004S94X,Sigma54_activat,515,649
AB0004S94X,UVR,416,450
AB0004SAO8,Clp_N,16,68
AB0004SAO8,Clp_N,91,143
AB0004SAO8,ClpB_D2-small,715,794
AB0004SAO8,Sigma54_activat,511,641
AB0004SAO8,TniB,189,339
AB0004SAO8,UVR,417,451
AB0004SCK2,Clp_N,16,68
AB0004SCK2,Clp_N,92,143
AB0004SCK2,ClpB_D2-small,720,799
AB0004SCK2,AAA,205,332
AB0004SCK2,Sigma54_activat,514,648
AB0004SCK2,UVR,417,451
AB0004SE56,Clp_N,16,68
AB0004SE56,Clp_N,94,141
AB0004SE56,ClpB_D2-small,714,793
AB0004SE56,Sigma54_activat,509,645
AB0004SE56,TniB,202,340
AB0004SE56,UVR,417,452
AB0004SGWM,Clp_N,16,68
AB0004SGWM,Clp_N,92,143
AB0004SGWM,AAA,211,332
AB0004SGWM,ClpB_D2-small,723,802
AB0004SGWM,Sigma54_activat,540,663
AB0004SGWM,UVR,423,458
AB0004SHGY,Clp_N,16,68
AB0004SHGY,Clp_N,92,142
AB0004SHGY,AAA_lid_9,342,442
AB0004SHGY,ClpB_D2-small,721,801
AB0004SHGY,AAA,204,316
AB0004SHGY,Sigma54_activat,520,651
AB0004SKRB,Clp_N,16,68
AB0004SKRB,Clp_N,92,143
AB0004SKRB,ClpB_D2-small,718,798
AB0004SKRB,AAA,204,331
AB0004SKRB,Sigma54_activat,512,646
AB0004SKRB,UVR,416,450
AB0004SMJO,Clp_N,16,68
AB0004SMJO,Clp_N,94,139
AB0004SNLR,Clp_N,16,68
AB0004SNLR,Clp_N,92,143
AB0004SNLR,ClpB_D2-small,720,800
AB0004SNLR,AAA,205,332
AB0004SNLR,Sigma54_activat,514,645
AB0004SNLR,UVR,417,451
AB0004SNML,Clp_N,157,209
AB0004SNML,Clp_N,233,279
AB0004SNML,HTH_5,19,66
AB0004SP0G,Clp_N,17,68
AB0004SP0G,Clp_N,91,139
AB0004SP0G,ClpB_D2-small,718,797
AB0004SP0G,AAA,209,329
AB0004SP0G,Sigma54_activat,512,644
AB0004SP0G,UVR,420,455
AB0004SPUF,Clp_N,16,68
AB0004SPUF,Clp_N,92,143
AB0004SPUF,ClpB_D2-small,719,799
AB0004SPUF,AAA,205,332
AB0004SPUF,Sigma54_activat,513,649
AB0004SPUF,UVR,417,452
AB0004SQRR,AAA_lid_9,347,446
AB0004SQRR,Clp_N,22,70
AB0004SQRR,Clp_N,96,147
AB0004SQRR,ClpB_D2-small,773,852
AB0004SQRR,AAA,205,336
AB0004SQRR,Sigma54_activat,601,708
AB0004SR7Z,AAA_lid_9,350,426
AB0004SR7Z,Clp_N,16,67
AB0004SR7Z,Clp_N,94,140
AB0004SR7Z,AAA,212,323
AB0004SR7Z,ClpB_D2-small,685,764
AB0004SR7Z,Sigma54_activat,502,625
AB0004SX7Q,Clp_N,16,68
AB0004SX7Q,Clp_N,92,143
AB0004SX7Q,ClpB_D2-small,719,799
AB0004SX7Q,AAA,204,331
AB0004SX7Q,Sigma54_activat,513,647
AB0004SX7Q,UVR,416,450
AB0004SXPB,AAA_lid_9,361,432
AB0004SXPB,Clp_N,16,67
AB0004SXPB,Clp_N,91,141
AB0004SXPB,ClpB_D2-small,694,775
AB0004SXPB,Sigma54_activat,489,635
AB0004SXPB,TniB,217,357
AB0004TFBL,AAA_lid_9,338,438
AB0004TFBL,ClpB_D2-small,766,846
AB0004TFBL,AAA,199,316
AB0004TFBL,Clp_N,12,59
AB0004TFBL,Clp_N,89,141
AB0004TFBL,Sigma54_activat,601,716
AB0004UTP6,AAA_lid_9,342,444
AB0004UTP6,ClpB_D2-small,768,848
AB0004UTP6,AAA,203,334
AB0004UTP6,Clp_N,17,67
AB0004UTP6,Clp_N,94,144
AB0004UTP6,Sigma54_activat,604,724
AB0004UTX0,Clp_N,20,69
AB0004UTX0,Clp_N,96,148
AB0004UTX0,ClpB_D2-small,726,806
AB0004UTX0,AAA,217,329
AB0004UTX0,Sigma54_activat,534,669
AB0004UTX0,UVR,429,464
AB0004UV2U,AAA_lid_9,370,470
AB0004UV2U,Clp_N,17,67
AB0004UV2U,Clp_N,97,139
AB0004UV2U,ClpB_D2-small,742,821
AB0004UV2U,AAA,231,342
AB0004UV2U,Sigma54_activat,537,676
AB0004UVCU,AAA_lid_9,342,441
AB0004UVCU,AAA,201,318
AB0004UVCU,ClpB_D2-small,772,850
AB0004UVCU,Clp_N,17,68
AB0004UVCU,Clp_N,97,142
AB0004UVCU,Sigma54_activat,600,718
AB0004VHNO,Clp_N,109,156
AB0004VHNO,Clp_N,185,231
AB0004VK47,Clp_N,16,68
AB0004VK47,Clp_N,93,142
AB0004VK47,ClpB_D2-small,722,802
AB0004VK47,Sigma54_activat,532,651
AB0004VK47,TniB,196,347
AB0004VK47,UVR,425,459
AB0004VKIH,AAA_lid_9,348,449
AB0004VKIH,ClpB_D2-small,776,856
AB0004VKIH,Clp_N,17,68
AB0004VKIH,Clp_N,97,150
AB0004VKIH,AAA,208,339
AB0004VKIH,Sigma54_activat,609,725
AB0004VL9Y,Clp_N,18,69
AB0004VL9Y,Clp_N,95,145
AB0004VL9Y,ClpB_D2-small,719,799
AB0004VL9Y,AAA,208,338
AB0004VL9Y,Sigma54_activat,519,659
AB0004VL9Y,UVR,421,455
AB0004VNH6,Clp_N,16,68
AB0004VNH6,Clp_N,93,142
AB0004VNH6,ClpB_D2-small,720,798
AB0004VNH6,Sigma54_activat,529,662
AB0004VNH6,TniB,192,344
AB0004VNH6,UVR,422,454
AB0004VRE3,Clp_N,105,155
AB0004VRE3,Clp_N,180,222
AB0004VRR0,Clp_N,16,56
AB0004VRR0,Clp_N,94,142
AB0004VRR0,TIR_2,156,238
AB0004VSEJ,Clp_N,112,151
AB0004VSEJ,Clp_N,177,219
AB0004VTEP,Clp_N,16,61
AB0004VTEP,Clp_N,70,90
AB0004VTEP,Clp_N,127,171
AB0004VW2B,Clp_N,16,67
AB0004VW2B,Clp_N,93,142
AB0004VW2B,ClpB_D2-small,712,791
AB0004VW2B,Sigma54_activat,508,639
AB0004VW2B,TniB,185,337
AB0004VW2B,UVR,415,448
AB0004WNRZ,AAA_lid_9,347,451
AB0004WNRZ,AAA,208,321
AB0004WNRZ,ClpB_D2-small,653,733
AB0004WNRZ,Clp_N,18,61
AB0004WNRZ,Clp_N,103,136
AB0004WNRZ,Sigma54_activat,486,608
AB0004WSJ9,AAA_lid_9,411,510
AB0004WSJ9,ClpB_D2-small,784,864
AB0004WSJ9,AAA,271,393
AB0004WSJ9,Clp_N,95,133
AB0004WSJ9,Clp_N,161,205
AB0004WSJ9,Sigma54_activat,601,709
AB0004XCK5,AAA_lid_9,347,448
AB0004XCK5,AAA,208,340
AB0004XCK5,ClpB_D2-small,776,856
AB0004XCK5,Clp_N,17,68
AB0004XCK5,Clp_N,97,150
AB0004XCK5,Sigma54_activat,609,708
AB0004XD12,Clp_N,17,69
AB0004XD12,Clp_N,93,143
AB0004XD12,ClpB_D2-small,715,794
AB0004XD12,AAA,206,318
AB0004XD12,Sigma54_activat,513,647
AB0004XD12,UVR,418,452
AB0004YG0C,AAA_lid_9,343,445
AB0004YG0C,Clp_N,17,68
AB0004YG0C,Clp_N,95,145
AB0004YG0C,ClpB_D2-small,756,835
AB0004YG0C,AAA,203,320
AB0004YG0C,Sigma54_activat,601,703
AB0004YGYF,Clp_N,110,156
AB0004YGYF,Clp_N,184,231
AB0004YIJC,Clp_N,16,68
AB0004YIJC,Clp_N,93,142
AB0004YIJC,ClpB_D2-small,722,802
AB0004YIJC,Sigma54_activat,532,649
AB0004YIJC,TniB,196,347
AB0004YIJC,UVR,425,457
AB0004YOH5,AAA_lid_9,347,449
AB0004YOH5,Clp_N,17,68
AB0004YOH5,Clp_N,97,150
AB0004YOH5,ClpB_D2-small,776,856
AB0004YOH5,Sigma54_activat,609,716
AB0004YOH5,TniB,194,342
AB0004YR1I,Clp_N,109,160
AB0004YR1I,Clp_N,185,233
AB0004YR30,Clp_N,16,68
AB0004YR30,Clp_N,93,142
AB0004YR30,ClpB_D2-small,719,799
AB0004YR30,TniB,192,343
AB0004YR30,Sigma54_activat,543,663
AB0004YR30,UVR,421,453
AB0004YT79,AAA,237,355
AB0004YT79,ClpB_D2-small,733,812
AB0004YT79,Clp_N,54,103
AB0004YT79,Clp_N,127,175
AB0004YT79,Sigma54_activat,568,676
AB0004YT79,UVR,452,482
AB0004Z24Q,Clp_N,16,68
AB0004Z24Q,Clp_N,94,142
AB0004Z24Q,ClpB_D2-small,746,826
AB0004Z24Q,AAA,234,355
AB0004Z24Q,Sigma54_activat,562,670
AB0004Z24Q,UVR,446,480
AB0004Z27D,AAA_lid_9,344,446
AB0004Z27D,ClpB_D2-small,758,838
AB0004Z27D,Clp_N,17,66
AB0004Z27D,Clp_N,95,145
AB0004Z27D,AAA,204,308
AB0004Z27D,Sigma54_activat,603,719
AB00051J43,Clp_N,16,64
AB00051J43,Clp_N,88,140
AB00051J43,ClpB_D2-small,707,786
AB00051J43,TniB,182,332
AB00051J43,Sigma54_activat,533,658
AB00051J43,UVR,411,444
AB00054YMG,Clp_N,16,68
AB00054YMG,Clp_N,93,142
AB00054YMG,ClpB_D2-small,720,800
AB00054YMG,TniB,193,344
AB00054YMG,Sigma54_activat,539,664
AB00054YMG,UVR,422,454
AB0005512P,Clp_N,113,160
AB0005512P,Clp_N,188,235
AB000557O6,AAA_lid_9,344,446
AB000557O6,ClpB_D2-small,769,849
AB000557O6,AAA,205,318
AB000557O6,Clp_N,21,66
AB000557O6,Clp_N,95,146
AB000557O6,Sigma54_activat,604,708
AB00055BLZ,Clp_N,100,151
AB00055BLZ,Clp_N,177,224
AB00055C3W,Clp_N,72,115
AB00055C3W,Clp_N,147,194
AB00055C95,Clp_N,19,67
AB00055C95,Clp_N,87,110
AB00055C95,Clp_N,154,205
AB00055DKU,Clp_N,16,68
AB00055DKU,Clp_N,93,142
AB00055DKU,ClpB_D2-small,720,800
AB00055DKU,TniB,193,344
AB00055DKU,UVR,422,454
AB00055DKU,Sigma54_activat,529,661
AB00055MY1,AAA,215,347
AB00055MY1,Clp_N,24,70
AB00055MY1,Clp_N,100,147
AB00055MY1,ClpB_D2-small,727,803
AB00055MY1,Sigma54_activat,541,671
AB00055MY1,UVR,428,459
AB000565NN,Clp_N,108,157
AB000565NN,Clp_N,186,229
AB000565O7,Clp_N,16,62
AB000565O7,Clp_N,130,170
AB00056B6V,Clp_N,16,68
AB00056B6V,Clp_N,93,142
AB00056B6V,ClpB_D2-small,721,800
AB00056B6V,Sigma54_activat,530,651
AB00056B6V,TniB,194,345
AB00056B6V,UVR,423,455
AB00056S2W,AAA_lid_9,430,530
AB00056S2W,AAA,289,409
AB00056S2W,ClpB_D2-small,798,878
AB00056S2W,Clp_N,102,149
AB00056S2W,Clp_N,178,230
AB00056S2W,Sigma54_activat,621,746
AB0005DSR9,Clp_N,109,160
AB0005DSR9,Clp_N,185,233
AB0005DSSP,Clp_N,16,68
AB0005DSSP,Clp_N,93,142
AB0005DSSP,ClpB_D2-small,719,799
AB0005DSSP,TniB,192,343
AB0005DSSP,Sigma54_activat,543,663
AB0005DSSP,UVR,421,453
AB0005DUHG,AAA_lid_9,347,449
AB0005DUHG,Clp_N,17,68
AB0005DUHG,Clp_N,97,150
AB0005DUHG,ClpB_D2-small,776,856
AB0005DUHG,AAA,208,340
AB0005DUHG,Sigma54_activat,609,724
AB0005EA7V,Clp_N,17,69
AB0005EA7V,Clp_N,93,143
AB0005EA7V,ClpB_D2-small,715,795
AB0005EA7V,AAA,206,318
AB0005EA7V,Sigma54_activat,517,651
AB0005EA7V,UVR,418,452
AB0005EAPR,AAA_lid_9,344,445
AB0005EAPR,ClpB_D2-small,769,849
AB0005EAPR,Clp_N,17,59
AB0005EAPR,Clp_N,95,146
AB0005EAPR,Sigma54_activat,603,705
AB0005EAPR,TniB,191,339
AB0005EDN0,AAA_lid_9,342,444
AB0005EDN0,ClpB_D2-small,767,846
AB0005EDN0,AAA,203,334
AB0005EDN0,Clp_N,17,68
AB0005EDN0,Clp_N,94,145
AB0005EDN0,Sigma54_activat,603,721
AB0005EEAA,ClpB_D2-small,722,799
AB0005EEAA,Clp_N,19,66
AB0005EEAA,Clp_N,96,143
AB0005EEAA,Sigma54_activat,547,672
